name	acl	acl:adv	acl:attr	acl:cleft	acl:fixed	acl:inf	acl:relat	acl:relcl	advcl	advcl:abs	advcl:cau	advcl:cleft	advcl:cmpr	advcl:cond	advcl:coverb	advcl:eval	advcl:lcl	advcl:lto	advcl:mcl	advcl:pred	advcl:relcl	advcl:sp	advcl:svc	advcl:tcl	advmod	advmod:arg	advmod:cau	advmod:comp	advmod:deg	advmod:det	advmod:df	advmod:emph	advmod:eval	advmod:fixed	advmod:foc	advmod:freq	advmod:lfrom	advmod:lmod	advmod:lmp	advmod:locy	advmod:lto	advmod:mmod	advmod:mode	advmod:neg	advmod:obl	advmod:que	advmod:tfrom	advmod:tlocy	advmod:tmod	advmod:to	advmod:tto	amod	amod:att	amod:attlvc	amod:flat	appos	appos:trans	aux	aux:aff	aux:aspect	aux:caus	aux:clitic	aux:cnd	aux:ex	aux:imp	aux:nec	aux:neg	aux:opt	aux:part	aux:pass	aux:pot	aux:q	aux:tense	case	case:acc	case:adv	case:aff	case:det	case:gen	case:loc	case:pred	case:voc	cc	cc:nc	cc:preconj	ccomp	ccomp:cleft	ccomp:obj	ccomp:obl	ccomp:pmod	ccomp:pred	clf	compound	compound:a	compound:affix	compound:dir	compound:ext	compound:lvc	compound:nn	compound:preverb	compound:prt	compound:quant	compound:redup	compound:smixut	compound:svc	compound:vo	compound:vv	conj	conj:expl	conj:extend	conj:svc	cop	cop:expl	cop:locat	cop:own	csubj	csubj:cleft	csubj:cop	csubj:pass	dep	dep:aff	dep:agr	dep:alt	dep:ana	dep:aux	dep:comp	dep:conj	dep:cop	dep:emo	dep:infl	dep:mark	dep:mod	dep:pos	dep:redup	dep:ss	det	det:adj	det:noun	det:numgov	det:nummod	det:poss	det:predet	det:pron	det:rel	discourse	discourse:emo	discourse:filler	discourse:intj	discourse:sp	dislocated	dislocated:cleft	dislocated:csubj	dislocated:nsubj	dislocated:obj	dislocated:subj	expl	expl:comp	expl:impers	expl:pass	expl:poss	expl:pv	expl:subj	fixed	flat	flat:abs	flat:dist	flat:foreign	flat:name	flat:num	flat:range	flat:repeat	flat:sibl	flat:title	flat:vv	goeswith	iobj	iobj:agent	iobj:appl	iobj:patient	list	mark	mark:adv	mark:advmod	mark:aff	mark:prt	mark:q	mark:rel	nmod	nmod:agent	nmod:appos	nmod:arg	nmod:att	nmod:attlvc	nmod:attr	nmod:bahuv	nmod:cau	nmod:comp	nmod:flat	nmod:gen	nmod:gobj	nmod:gsubj	nmod:lfrom	nmod:lmod	nmod:npmod	nmod:obj	nmod:obl	nmod:part	nmod:poss	nmod:pred	nmod:prp	nmod:redup	nmod:relat	nmod:subj	nmod:tmod	nsubj	nsubj:advmod	nsubj:aff	nsubj:bfoc	nsubj:caus	nsubj:cleft	nsubj:cop	nsubj:ifoc	nsubj:lfoc	nsubj:lvc	nsubj:nc	nsubj:obj	nsubj:pass	nsubj:periph	nummod	nummod:det	nummod:entity	nummod:flat	nummod:gov	obj	obj:advmod	obj:advneg	obj:agent	obj:appl	obj:caus	obj:lvc	obj:obl	obj:periph	obl	obl:advmod	obl:agent	obl:appl	obl:arg	obl:cau	obl:cmp	obl:cmpr	obl:comp	obl:dat	obl:freq	obl:inst	obl:lfrom	obl:lmod	obl:lmp	obl:lto	obl:lvc	obl:mcl	obl:mod	obl:npmod	obl:orphan	obl:own	obl:patient	obl:pmod	obl:poss	obl:prep	obl:sentcon	obl:smod	obl:tmod	orphan	orphan:missing	parataxis	parataxis:appos	parataxis:conj	parataxis:coord	parataxis:deletion	parataxis:discourse	parataxis:dislocated	parataxis:hashtag	parataxis:insert	parataxis:mod	parataxis:newsent	parataxis:nsubj	parataxis:obj	parataxis:parenth	parataxis:rel	parataxis:rep	parataxis:restart	parataxis:rt	parataxis:sentence	parataxis:trans	parataxis:url	punct	reparandum	vocative	vocative:cl	vocative:mention	xcomp	xcomp:cleft	xcomp:ds	xcomp:obj	xcomp:pred	xcomp:sp	xcomp:subj	total
Bulgarian	5.19164	nan	nan	nan	nan	nan	nan	5.3786	7.35958	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.03891	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.3008	nan	nan	nan	4.02941	nan	1.37992	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0914	nan	nan	nan	1.46443	nan	nan	nan	nan	nan	nan	nan	nan	2.24029	nan	nan	4.68539	nan	nan	nan	nan	nan	nan	1.5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.99569	nan	nan	nan	1.73867	nan	nan	nan	5.94013	nan	nan	6.67778	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.184	nan	nan	nan	nan	nan	nan	nan	nan	2.58177	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.05199	nan	nan	nan	nan	nan	nan	1.15989	1.059	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.33333	2.62728	nan	nan	nan	nan	3.51169	nan	nan	nan	nan	nan	nan	2.7661	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.94705	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.24111	nan	1.18056	nan	nan	nan	nan	1.71835	nan	nan	nan	nan	nan	nan	nan	nan	3.99583	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	10.74545	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.79128	nan	4.03448	nan	nan	2.59345	nan	nan	nan	nan	nan	nan	2.959863951030356
Bhojpuri	6.69231	nan	nan	nan	nan	nan	nan	nan	7.27381	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.27586	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.77833	nan	nan	nan	2.0	nan	1.375	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.81818	nan	nan	nan	1.10817	nan	nan	nan	nan	nan	nan	nan	nan	3.96296	nan	nan	11.98246	nan	nan	nan	nan	nan	1.66667	2.35931	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.28571	nan	nan	nan	1.0	nan	nan	nan	7.9	nan	nan	nan	2.15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.5977	nan	nan	nan	nan	nan	nan	nan	nan	10.25	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.2	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	5.64706	nan	nan	nan	1.4	8.55738	nan	nan	nan	nan	nan	nan	4.15714	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.48571	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.73585	nan	nan	nan	nan	4.61667	nan	nan	nan	nan	nan	nan	nan	nan	6.88473	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.27482	nan	nan	nan	nan	12.95455	nan	nan	nan	nan	nan	nan	3.527774250672574
Bambara	7.11594	nan	nan	nan	nan	nan	nan	nan	7.40244	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.78261	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.06849	nan	nan	nan	1.04762	nan	1.90759	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.1767	nan	nan	nan	nan	nan	nan	nan	nan	1.63636	nan	nan	6.59494	nan	nan	nan	nan	nan	nan	1.6	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.56757	nan	nan	nan	nan	2.57812	nan	nan	nan	nan	nan	nan	nan	3.0	nan	nan	nan	1.88889	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.14004	nan	nan	nan	nan	nan	nan	nan	1.03333	3.04247	nan	nan	nan	nan	5.3125	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.36667	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.24444	nan	nan	nan	nan	nan	nan	1.3845	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.38258	nan	nan	nan	nan	nan	nan	2.23504	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.04762	nan	nan	nan	nan	1.17754	nan	nan	nan	nan	nan	nan	nan	nan	1.82962	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.53333	nan	6.18519	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.47059	nan	nan	nan	nan	nan	nan	nan	nan	6.14887	6.2	4.86364	nan	nan	3.14754	nan	nan	nan	nan	nan	nan	2.9255571708865316
Breton	2.51562	nan	nan	nan	nan	nan	nan	3.0	5.49669	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.12897	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.11684	nan	nan	nan	2.82051	nan	1.61421	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.32168	nan	nan	nan	1.56571	nan	nan	nan	nan	nan	nan	nan	nan	1.95631	nan	nan	5.35714	nan	nan	nan	nan	nan	nan	1.78947	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.18143	nan	nan	nan	1.89091	nan	nan	nan	3.66667	nan	nan	nan	2.23718	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.05224	nan	nan	nan	nan	nan	nan	nan	nan	5.0	nan	nan	nan	nan	10.66667	nan	nan	nan	nan	nan	4.0	nan	nan	nan	nan	nan	nan	1.03175	1.44	nan	nan	nan	1.44	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.5	1.36025	nan	nan	nan	nan	nan	nan	2.17081	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.64286	nan	nan	nan	nan	nan	nan	nan	nan	1.75	nan	nan	nan	nan	nan	nan	3.36909	nan	nan	nan	nan	nan	3.0	nan	nan	nan	nan	nan	nan	nan	1.06186	nan	nan	nan	nan	2.3715	nan	nan	nan	nan	nan	nan	nan	nan	4.78216	nan	5.34848	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.0	nan	7.7027	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.24198	nan	3.0	nan	nan	2.32759	nan	nan	nan	nan	nan	nan	2.726288039656582
Buryat	2.14035	nan	nan	nan	nan	nan	nan	nan	6.26241	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.75684	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.3	nan	nan	nan	nan	nan	nan	nan	1.32857	nan	nan	nan	2.56452	nan	1.08187	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	1.14189	nan	nan	nan	nan	nan	nan	nan	nan	3.18987	nan	nan	3.77273	nan	nan	nan	nan	nan	nan	1.40517	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.26165	nan	nan	nan	1.37179	nan	nan	nan	1.875	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.30568	nan	nan	nan	nan	nan	nan	nan	nan	1.63131	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.14286	1.05376	nan	nan	1.5	nan	nan	nan	nan	nan	nan	nan	nan	2.81579	nan	nan	nan	2.0	3.22222	nan	nan	nan	nan	nan	nan	2.40957	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.85095	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.25	nan	1.22527	nan	nan	nan	nan	1.71525	nan	nan	nan	nan	nan	nan	nan	nan	2.75	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.71429	nan	6.16667	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.79275	nan	7.0	nan	nan	1.46584	nan	nan	nan	nan	nan	nan	2.5145186040008602
Catalan	5.62306	nan	nan	nan	nan	nan	nan	nan	10.59384	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.9617	nan	nan	nan	nan	nan	nan	3.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.37172	nan	nan	nan	5.46157	nan	1.39782	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.78425	nan	nan	nan	nan	nan	nan	nan	nan	2.4046	nan	nan	8.0514	nan	nan	nan	nan	nan	nan	1.96956	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.4819	nan	nan	nan	1.9604	nan	nan	nan	5.03941	nan	nan	27.0	5.69231	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.17483	nan	nan	nan	nan	nan	nan	nan	nan	3.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.56673	nan	nan	1.57227	nan	nan	nan	1.44476	2.31368	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.68945	nan	nan	nan	nan	3.5323	nan	nan	nan	nan	nan	nan	3.56666	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.42521	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.44	nan	1.23464	nan	nan	nan	nan	2.6304	nan	nan	nan	nan	nan	nan	nan	nan	5.89264	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.92857	nan	9.40418	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.93074	nan	nan	nan	nan	4.06884	nan	nan	nan	nan	nan	nan	3.6262247214703107
Chukot	1.83871	nan	1.93333	nan	nan	nan	1.0	nan	2.93443	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.72594	nan	nan	nan	nan	nan	nan	1.13244	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.55263	nan	nan	nan	2.15686	nan	1.85106	nan	nan	nan	nan	nan	nan	nan	nan	1.85714	nan	nan	nan	nan	nan	nan	1.08696	nan	nan	nan	nan	nan	nan	nan	nan	2.08943	nan	nan	3.33333	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.36471	nan	nan	nan	1.16	nan	nan	nan	nan	nan	nan	nan	2.58065	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.53846	nan	nan	nan	nan	nan	nan	nan	nan	2.82667	nan	nan	nan	nan	5.5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.55556	nan	nan	1.63158	1.25	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.66667	nan	nan	nan	nan	nan	nan	1.50769	nan	nan	nan	nan	nan	2.18182	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.33333	nan	nan	nan	1.91667	nan	nan	2.07335	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.28571	nan	nan	nan	nan	1.77934	nan	nan	nan	nan	nan	nan	nan	nan	1.81271	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.72727	nan	3.13636	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.72	nan	nan	nan	nan	nan	2.86255	1.48475	2.36111	nan	nan	1.4	nan	nan	nan	nan	nan	nan	2.0520979976697737
Coptic	3.86471	nan	nan	nan	nan	nan	nan	nan	8.64724	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.60644	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.125	nan	nan	nan	4.0	nan	2.1055	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.53076	nan	nan	nan	nan	nan	nan	nan	nan	3.66074	nan	nan	8.30971	nan	nan	nan	nan	nan	nan	1.61538	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.0096	nan	nan	nan	2.05072	nan	nan	nan	5.40179	nan	nan	nan	5.72727	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.02483	nan	nan	nan	nan	nan	nan	nan	nan	4.7931	nan	nan	nan	nan	5.77733	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.04924	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.14925	nan	nan	nan	nan	2.57345	nan	nan	nan	nan	nan	nan	2.87607	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.34553	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.82692	nan	nan	nan	nan	1.98592	nan	nan	nan	nan	nan	nan	nan	nan	4.12676	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.80247	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.19048	nan	10.02867	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	12.72645	5.28571	5.90698	nan	nan	3.664	nan	nan	nan	nan	nan	nan	3.4919079092655845
Czech	5.61577	nan	nan	nan	nan	nan	nan	5.74461	8.07669	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.96925	nan	nan	nan	nan	nan	nan	1.82716	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.31113	nan	nan	nan	4.82846	nan	2.27159	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.1466	nan	nan	nan	1.52199	nan	nan	nan	nan	nan	nan	nan	nan	2.34775	nan	nan	7.37515	nan	nan	nan	nan	nan	nan	1.9848	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.62062	nan	nan	nan	2.28983	nan	nan	nan	4.57387	nan	nan	6.60965	4.51984	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.36061	nan	nan	1.54047	1.38678	nan	nan	nan	nan	2.85088	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.18518	nan	nan	2.07985	nan	2.21415	nan	1.16304	1.99604	nan	nan	1.77661	nan	nan	nan	nan	nan	nan	nan	nan	2.31608	nan	nan	nan	nan	3.77366	nan	nan	nan	nan	nan	nan	2.13203	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.34133	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.59711	nan	1.47284	nan	nan	nan	1.31366	2.54106	nan	nan	nan	nan	nan	nan	nan	nan	3.37115	nan	2.19048	nan	2.85313	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.54298	nan	9.24865	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.08143	nan	4.2823	nan	nan	2.51412	nan	nan	nan	nan	nan	nan	3.3405546157079
OldChurchSlavonic	3.25237	nan	nan	nan	nan	nan	nan	nan	4.16689	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.75748	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.12006	nan	nan	nan	2.54442	nan	1.47475	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.0	nan	nan	nan	1.09261	nan	nan	nan	nan	nan	nan	nan	nan	3.81007	nan	nan	4.10719	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.91571	nan	nan	nan	1.5798	nan	nan	nan	4.5	nan	nan	4.5	1.5514	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.16165	nan	nan	nan	nan	nan	nan	nan	nan	2.6855	nan	nan	nan	nan	6.07299	nan	nan	nan	nan	nan	1.06322	nan	nan	nan	nan	nan	nan	1.00568	1.77419	nan	nan	nan	1.77419	nan	nan	nan	nan	nan	nan	nan	1.3665	nan	nan	nan	nan	2.45204	nan	nan	nan	nan	nan	nan	1.33363	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.34969	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.69167	nan	1.51724	nan	nan	nan	nan	1.48964	nan	nan	nan	nan	nan	nan	nan	nan	2.6798	nan	2.12	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.53731	nan	5.01389	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.81126	nan	nan	2.1278	nan	nan	nan	nan	nan	nan	2.479947486203949
Welsh	3.48855	nan	nan	nan	nan	nan	nan	2.73621	6.35063	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.98859	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.1463	nan	nan	nan	4.38798	nan	1.1288	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.32397	nan	nan	nan	nan	nan	nan	1.06608	nan	1.67639	nan	nan	3.37949	nan	nan	nan	nan	nan	nan	1.01724	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	6.60989	nan	nan	nan	3.11674	nan	nan	nan	7.7931	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.06186	nan	nan	nan	nan	nan	nan	nan	nan	4.6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.25	nan	nan	nan	nan	nan	nan	1.08654	1.14824	nan	nan	nan	1.22	nan	nan	nan	nan	nan	nan	nan	4.0	nan	nan	nan	nan	1.45467	nan	nan	nan	nan	nan	nan	2.01588	4.11111	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0396	nan	nan	1.17647	nan	nan	nan	2.00569	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.03797	nan	nan	nan	nan	1.46212	nan	nan	nan	nan	nan	nan	nan	nan	4.0756	nan	4.07407	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	12.50847	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.78369	nan	6.0	nan	nan	3.64085	nan	nan	nan	nan	nan	nan	2.7480589166465204
Danish	5.87555	nan	nan	nan	nan	nan	nan	5.87555	5.66396	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.6878	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.97321	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.76979	nan	nan	nan	2.60615	nan	2.51521	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.76627	nan	nan	nan	nan	nan	nan	nan	nan	2.85642	nan	nan	10.52261	nan	nan	nan	nan	nan	nan	3.08608	nan	nan	nan	nan	nan	nan	nan	3.08608	nan	nan	nan	nan	nan	nan	6.12115	nan	nan	nan	2.19034	nan	nan	nan	nan	nan	nan	nan	4.89024	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.75073	nan	nan	nan	nan	nan	nan	nan	nan	5.75	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.70068	nan	nan	nan	nan	nan	nan	1.14199	1.29745	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.25	1.63226	nan	nan	nan	4.27136	3.1691	nan	nan	nan	nan	nan	nan	2.77027	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.45728	nan	nan	nan	nan	nan	nan	2.80715	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.00159	nan	nan	nan	nan	2.38276	nan	nan	nan	nan	nan	nan	nan	nan	3.86059	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.58	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.62121	nan	nan	6.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.34314	5.0	3.5	nan	nan	4.92308	nan	nan	nan	nan	nan	nan	3.5194242223095844
