name	appos	cc	clf	comp	comp:aux	comp:cleft	comp:obj	comp:obl	comp:pred	compound	conj	conj:emb	det	discourse	dislocated	fixed	flat	goeswith	list	mod	orphan	parataxis	punct	reparandum	subj	udep	unk	vocative	xcomp	total
Croatian	100.0	1.2771560236998025	0	87.76803612286633	69.26996918701114	0	93.26550115239755	64.38202247191012	83.59741129212229	48.662846227316145	99.96827411167513	100.0	0.46756282875511396	10.91897233201581	0.0	0	100.0	0	87.5	39.55520423859169	35.86206896551724	81.81425485961122	57.38878543347817	0	36.64694551458448	81.56527055946194	55.82765034097954	43.47826086956522	100.0	66.9762925735622
UpperSorbian	100.0	2.0134228187919465	0	87.75313404050145	100.0	0	91.25452352231605	53.333333333333336	86.56126482213439	47.16981132075472	99.85315712187959	100.0	0.8438818565400844	100.0	0	0	100.0	0	100.0	32.29205871283402	75.0	98.30508474576271	60.564077189510144	0	28.243243243243242	59.24528301886792	76.34408602150538	0	100.0	62.17443249701314
Hungarian	85.01742160278745	22.435545803620407	0	52.090395480225986	32.25806451612903	0	51.43875732111026	77.70270270270271	26.31578947368421	64.16	99.94435169727323	100.0	0.05701254275940707	0.0	100.0	0	100.0	100.0	100.0	12.437417654808959	37.34939759036145	76.53631284916202	67.79807029634735	0	27.948070681572304	18.30403309203723	0.0	0.0	100.0	34.609361016645785
Armenian	100.0	1.2059369202226344	0	42.13759213759214	41.41833270463976	0	50.253347810351066	34.64912280701754	11.885546588407923	26.9281045751634	99.94679436020218	100.0	0.054945054945054944	16.363636363636363	77.27272727272727	0	100.0	100.0	100.0	10.734367013119781	66.33663366336634	54.07725321888412	37.20404754887514	0	19.717887154861945	36.204712439827716	98.4	34.285714285714285	90.9090909090909	35.85068723096611
Indonesian	98.45467032967034	5.68375030361914	11.290322580645162	95.95284577263854	93.41917024320458	0	96.33979670282737	87.14652956298201	98.15634218289085	97.62435760690391	99.90872581234026	100.0	55.824088748019015	0.0	11.11111111111111	0	100.0	100.0	0	61.750892353935754	0	85.38461538461539	72.71389231791852	0	4.701444475112706	88.06027229616032	90.42690815006468	100.0	99.64539007092199	78.57054692225088
Icelandic	98.9795918367347	0.7396449704142012	0	98.15808297567955	94.2	0	99.12739965095986	98.49246231155779	95.1683748169839	89.08045977011494	100.0	100.0	4.088050314465409	0	0.0	0	100.0	0	0	52.149587750294465	0	96.47058823529412	74.65437788018433	0	23.644251626898047	88.0439980870397	93.47826086956522	100.0	100.0	78.62168962429101
Italian	100.0	1.5824655540903096	0	96.50813635705043	99.77827050997783	0	97.67558643893314	77.43462312152408	92.05667668527265	99.86522911051213	99.9814285183672	100.0	0.20061641009877124	53.93803658081374	45.1219512195122	0	99.97024916325772	100.0	100.0	62.179286879838905	68.65671641791045	81.73890741215696	77.15608180839612	0	22.56899329556676	88.76143931771357	50.19232164888599	27.75827482447342	95.38461538461539	71.49581536381237
Japanese	100.0	65.35809925360378	0	8.79267650839941	13.023542897451724	0	7.350945684721222	0.01830719472752792	13.745784393534132	6.997004079871131	0	0	0.12286899093841191	49.06103286384977	0.0	0	0	0	0	0.8185237784516178	0	0	95.87846457149485	5.882352941176471	0.3867275117951891	0.025372915080859475	46.29291795303583	0	0	14.512386523438757
Kazakh	100.0	3.0150753768844223	100.0	0.9561752988047809	1.293103448275862	0	0.8557457212713936	0.0	1.0	3.125	100.0	100.0	0.0	59.25925925925926	0	0	100.0	0	0	3.2164799421756416	15.384615384615385	47.5	70.8969465648855	0	0.8896797153024911	0.24875621890547264	0.0	30.0	0.0	21.299234646257233
Kurmanji	100.0	11.263736263736265	0	60.09984639016897	96.59863945578232	0	64.03307303628847	100.0	9.057971014492754	6.25	99.19028340080972	100.0	0.0	7.142857142857143	0.0	0	96.63865546218487	0	0	71.0409472126295	50.0	97.22222222222223	71.0711493354183	0	0.970873786407767	15.804327375352775	43.798449612403104	0	0	53.93434510062686
Korean	80.44046285927585	0.9754335260115607	0.0	1.7813733434404162	1.8786875064693096	0	2.16259949269658	0.09487666034155598	0.09735202492211838	0.014784697837737941	99.89220265900107	99.85250737463127	0.594732370433305	41.666666666666664	0.019080328181644724	0	100.0	100.0	0	0.615718377125555	50.0	0	92.20835211350409	0	0.4044207370219294	0.19807041083636828	43.9390665514261	18.75	0.0	19.65224745958005
Komi-Permyak	100.0	0.0	0	70.93023255813954	95.0	0	60.0	100.0	100.0	0	100.0	0	0.0	0	0.0	0	100.0	0	100.0	20.689655172413794	100.0	100.0	57.51633986928105	0	29.166666666666668	47.05882352941177	100.0	0.0	0	49.572649572649574
Komi	100.0	2.0689655172413794	0	58.53658536585366	91.56626506024097	0	52.993348115299334	0.0	53.84615384615385	7.6923076923076925	100.0	100.0	0.0	37.5	0.0	0	100.0	100.0	100.0	21.720881427072403	100.0	94.11764705882354	55.13157894736842	0.0	20.0	55.58510638297872	100.0	50.0	100.0	45.69813176007866
Karelian	100.0	0.6410256410256411	0	76.70103092783505	100.0	0	74.45652173913044	100.0	66.66666666666667	56.25	99.24242424242425	95.0	10.81081081081081	0.0	0	0	100.0	100.0	0	19.508448540706606	0.0	95.23809523809524	59.22671353251318	0	17.083333333333332	57.91044776119403	100.0	0.0	0	54.46455057846337
Latin	99.99349847214096	26.078275617767662	0	74.42639548560963	19.80902777777778	0	81.35547921542042	54.568033505405666	59.50497813343259	87.17948717948718	99.89880005782854	99.93045897079277	28.295654282077702	24.25978987583572	53.246753246753244	0	100.0	0	0	50.86987214683504	61.46408839779006	64.48484848484848	53.3501367633429	44.680851063829785	26.352658339781144	53.45180920795332	99.75921020948712	29.460201280878316	50.54945054945055	60.385783413299585
Lithuanian	100.0	2.600896860986547	0	78.33624606780846	97.14285714285714	0	90.22424667133848	55.04475183075671	93.56060606060606	0.0	100.0	100.0	1.945181255526083	12.5	0.0	0	100.0	0	100.0	17.375254582484725	90.0	39.483870967741936	50.81135177639574	0	28.217087131651475	55.73918269230769	84.21052631578948	50.0	100.0	50.78197728542171
Latvian	100.0	0.35063906797873545	0	86.27403788298155	98.96526237989653	0	88.23687933706124	69.76614699331849	85.30114088617671	88.37920489296636	100.0	100.0	1.1794871794871795	13.803108808290155	0.0	0	100.0	100.0	0	17.884745762711866	45.853658536585364	55.14018691588785	50.799897119341566	28.571428571428573	26.156225831399844	52.241287181618475	86.51502843216898	53.65853658536585	63.10679611650485	53.63909078097002
ClassicalChinese	0	0.0	90.82969432314411	84.59370106142335	100.0	0	83.1200091697551	98.2905982905983	99.84276729559748	20.35928143712575	99.84202211690364	100.0	0.044702726866338846	94.47822514379622	28.484848484848484	0	100.0	0	92.72727272727273	1.874707639163758	100.0	99.79892761394102	0	0	0.17013787034320915	30.622919638611506	73.38820301783265	6.666666666666667	100.0	52.14727159127692
Moksha	100.0	0.0	0	67.9144385026738	94.28571428571429	0	62.698412698412696	50.0	61.111111111111114	0.0	100.0	100.0	12.5	0.0	0	0	100.0	0	0	16.450216450216452	100.0	100.0	60.78431372549019	0	19.548872180451127	58.62068965517241	66.66666666666667	100.0	0	50.22970903522205
Marathi	100.0	1.5384615384615385	0	6.612529002320185	5.442176870748299	0	5.813953488372093	24.324324324324323	6.578947368421052	38.095238095238095	100.0	0	0.0	70.17543859649123	37.5	0	100.0	100.0	0	3.5175879396984926	100.0	100.0	83.66800535475234	0	2.636916835699797	2.1021021021021022	100.0	27.586206896551722	0.0	24.593639575971732
Maltese	100.0	0.3929273084479371	0	98.61143253876418	99.43865276663993	0	98.7344255861866	96.54510556621881	97.40518962075848	23.25581395348837	100.0	100.0	1.7726006583945302	29.166666666666668	0.0	0	99.86282578875172	100.0	76.47058823529412	60.85642317380353	100.0	90.27027027027027	88.0735884965109	100.0	25.11174319382365	86.26617047669679	93.62745098039215	31.428571428571427	99.90128331688055	78.62055199695149
Erzya	100.0	0.9202453987730062	0	58.45824411134904	95.27027027027027	0	49.193548387096776	65.78947368421052	53.84615384615385	25.454545454545453	100.0	100.0	2.641509433962264	28.448275862068964	44.44444444444444	0	96.875	0	0	14.386355209492029	73.07692307692308	75.14792899408285	55.81808943089431	100.0	35.8974358974359	54.129530600118834	92.70833333333333	42.42424242424242	76.47058823529412	49.026642357231076
Dutch	100.0	0.8978003890468352	0	84.72858077174624	91.0039113428944	0	87.56677614657117	72.68	56.04623080903916	62.60836788541274	99.9774062358789	100.0	0.02016651781855896	0	0	0	100.0	0	0	32.92228893623432	69.04761904761905	86.33004926108374	61.82135193133047	0	32.73295809881176	75.37788997321675	91.60626268483618	0	100.0	62.18864738679117
Norwegian	100.0	1.4413063400816462	0	97.04631536979201	98.08490110950314	0	97.18282710713412	81.90598840952994	96.34469211717482	89.56068503350707	99.9803497740224	100.0	1.7297517297517297	23.353596757852078	0	0	100.0	0	0	39.910779315367805	100.0	88.22258238789843	66.38417019787252	4.7050037341299475	27.37821515067905	89.3867079445615	34.37835260460126	0	98.65125240847784	72.44751390132079
Livvi	100.0	0.0	0	72.88888888888889	100.0	0	65.58441558441558	100.0	76.47058823529412	40.0	100.0	100.0	0.0	0.0	0	0	100.0	100.0	0	21.165644171779142	46.666666666666664	100.0	48.148148148148145	0	25.34246575342466	59.09090909090909	100.0	100.0	100.0	52.07373271889401
OldEastSlavic	99.9366152545954	40.5525197328476	0	83.31611327666369	62.042175360710324	0	87.52035830618892	73.39430471835377	52.1285140562249	0.0	99.95638520586184	100.0	39.02171929184158	22.913438122647776	11.155378486055778	0	100.0	100.0	0	43.38456946724369	67.64275256222548	83.2258064516129	37.74878372401592	0	43.869516310461194	70.72106057339944	91.20050282840981	51.18619698058951	84.61538461538461	67.46739141023018
Naija	100.0	1.626842907981698	0	99.16261564999216	98.86735464384596	100.0	99.01338564504962	99.88575780654989	99.89228007181329	62.978573937478046	100.0	100.0	0.10699764605178685	22.33375156838143	4.464285714285714	0	100.0	100.0	0	35.383751141071556	0	90.66959385290889	48.671309572579545	0	6.684086311530681	98.07001795332137	86.59844054580897	22.2972972972973	100.0	66.21556275378735
Polish	100.0	1.0922917386795714	0	88.85399302619605	37.2055239642567	0	95.12983140890118	83.64758507445785	81.46840804800564	0	100.0	100.0	5.718098757827739	18.91891891891892	0	0	99.90487514863258	0	11.397058823529411	46.04269326096966	48.80952380952381	30.944917151813705	60.4681585070791	0	28.90727167665217	76.98923742066047	86.4224293662837	63.191489361702125	66.66666666666667	69.28912712140153
Portuguese	99.89431409849927	1.4681299513046007	0	96.59721882704625	99.48737184296074	0	96.93561150498215	88.39863065804488	91.6054203031695	83.99209486166008	99.93674889310563	100.0	0.6638349232876076	10.69182389937107	22.22222222222222	0	100.0	100.0	100.0	58.1813293333522	93.75	73.96094141211817	61.16562114631923	0.0	13.076378155589902	91.48624491012018	77.74869109947645	50.0	98.60813704496788	70.64287128269373
HindiEnglish	16.666666666666668	0.8113590263691683	0	39.627218179497	21.10373019928462	0	44.07713498622589	45.070422535211264	53.891625615763544	8.606921029281278	99.49409780775717	100.0	0.1023541453428864	86.1878453038674	0	0	98.91304347826087	0	0	34.17558096643305	94.44444444444444	98.66666666666667	75.82804792107117	0	6.436041834271923	33.333333333333336	40.0	34.0	86.63793103448276	38.80924116519039
Romanian	99.92084432717678	0.641668947480461	100.0	87.79682190156576	95.50676538166965	0	91.0752633748129	49.5958795562599	85.91657688163768	65.72164948453609	99.98201007435836	100.0	20.047943477163766	14.640522875816993	0	0	99.94887525562372	98.38187702265373	90.9090909090909	65.67729337351955	78.99543378995433	76.63883089770354	52.2832773326441	100.0	34.48823752608613	82.07082551594746	46.41784469985183	50.33647375504711	75.66265060240964	70.76719498016891
Russian	99.99191984486102	0.5411800793146513	0	93.00164389420272	80.61738424045491	0	95.56663221086949	62.3312765136907	74.86599166170339	16.748768472906406	99.98038221975183	99.79253112033194	5.579340808698607	44.06887755102041	3.8461538461538463	0	99.57649092480553	100.0	100.0	38.75698413717809	59.21787709497207	61.59177634140643	53.377865363123725	75.0	29.405448117269255	69.00286093084921	98.45511852969902	32.06349206349206	91.20370370370371	63.076386616904124
Sanskrit	100.0	78.02690582959642	0	23.705516851816984	28.571428571428573	0	25.52410901467505	27.492447129909365	11.945812807881774	0.0	99.24283396430504	100.0	7.970112079701121	41.478439425051334	0.0	0	100.0	0	0	24.936964195663137	30.48780487804878	82.71028037383178	96.92307692307692	0	21.865732003235372	16.69838249286394	96.55172413793103	35.09234828496042	50.0	31.322020389864843
Slovak	100.0	1.392673327278232	0	81.59477436571474	58.01776531089294	0	87.93782958645573	63.7542662116041	82.51942286348502	0.0	100.0	100.0	1.9592777564348829	21.73913043478261	0	0	100.0	0	0	35.29738486461467	100.0	66.15384615384616	68.85520125457397	0	36.28271555732696	70.16733266733267	46.47351477904595	70.58823529411765	71.42857142857143	63.52595201701336
Slovenian	100.0	0.543017138978449	0	88.90569395017793	93.57074569789675	0	89.04647610735326	32.241813602015114	89.29244013989776	0	99.98386836586546	100.0	0.07460830639144492	29.06341873162537	57.89473684210526	0	99.70873786407768	100.0	0	38.709920595034674	29.26829268292683	87.87052810902897	55.454182869677936	3.976435935198822	47.42092973890894	78.15556322632608	37.7771461057419	45.0	93.75	67.19671383825064
NorthSami	100.0	84.99506416584403	0	83.37383556095585	98.18445896877269	0	72.95504789977892	0	92.68004722550177	1.7857142857142858	100.0	100.0	6.8493150684931505	89.25925925925925	0	0	96.89922480620154	0	0	37.8050953144486	0	91.9753086419753	91.62442674390539	0	25.336121900209143	72.20788794692223	0	31.25	100.0	67.886518890283
SkoltSami	100.0	1.2658227848101267	0	70.76923076923077	95.45454545454545	0	63.114754098360656	0.0	67.85714285714286	0	100.0	100.0	0.0	17.391304347826086	0.0	0	50.0	100.0	0	30.88235294117647	85.71428571428571	100.0	55.15695067264574	100.0	11.11111111111111	60.0	40.0	62.5	100.0	55.012427506213754
Albanian	100.0	0.0	0	96.58536585365853	100.0	0	99.35897435897436	50.0	83.33333333333333	100.0	100.0	0	1.4492753623188406	0	0	0	100.0	0	0	80.21390374331551	100.0	0	84.70588235294117	0	17.142857142857142	84.33734939759036	25.0	0	0	70.66541705716963
