name	aff	aff:aux	aff:case	aff:dep	aff:mark	aff:subj	appos	cc	clf	comp	comp:aux	comp:cleft	comp:obj	comp:obl	comp:pred	comp:svc	compound	compound:prt	compound:redup	compound:svc	conj	conj:appos	conj:coord	conj:dicto	conj:emb	conj:obj	conj:redup	det	det:num	discourse	dislocated	dislocated:obj	dislocated:subj	flat	flat:foreign	goeswith	list	mod	mod:appos	mod:aux	mod:emph	mod:focus	mod:num	mod:periph	mod:poss	mod:relcl	orphan	parataxis	parataxis:conj	parataxis:coord	parataxis:dicto	parataxis:discourse	parataxis:dislocated	parataxis:insert	parataxis:mod	parataxis:obj	parataxis:obl	parataxis:parenth	punct	reparandum	subj	subj:obj	udep	unk	unk:scrap	vocative	total
Chukot	0.0	0.0	0.0	0.0	0.0	0.0	0.00929	0.02242	0.0	0.06689	0.00857	0.0	0.04684	0.00055	0.01093	0.0	0.0	0.0	0.0	0.0	0.01549	0.0	0.0	0.0	0.0	0.0	0.0	0.00711	0.0	0.05467	0.00292	0.0	0.0	0.0082	0.0	0.0	0.0	0.29761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.06816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18298	0.05376	0.07454	0.0	0.05486	0.00565	0.0	0.00656	5487
Coptic	0.0	0.0	0.0	0.0	0.0	0.0	0.0055	0.02286	0.0	0.26821	0.0461	0.0	0.20536	0.00988	0.00687	0.0	0.00041	0.0	0.0	0.0	0.01792	0.0	0.0	0.0	0.00056	0.0	0.0	0.09258	0.0	0.00091	0.01173	0.0	0.0	0.00077	0.0	0.0	0.0	0.06141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033	0.00927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04831	0.00011	0.07824	0.0	0.10618	0.00447	0.0	0.00202	63946
Czech	0.0	0.0	0.0	0.0	0.0	0.0	0.0041	0.03344	0.0	0.19229	0.01227	0.0	0.14226	0.02038	0.0144	0.0	0.00112	0.0	0.0	0.0	0.04247	0.0	0.0	0.0	0.00174	0.0	0.0	0.01858	0.0	0.00031	0.0	0.0	0.0	0.01015	0.0	0.0	0.0	0.22826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00248	0.00107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12359	0.0	0.05555	0.0	0.07459	0.02079	0.0	0.00016	2590612
OldChurchSlavonic	0.0	0.0	0.0	0.0	0.0	0.0	0.00653	0.07235	0.0	0.23696	0.00294	0.0	0.16676	0.03896	0.0283	0.0	0.0	0.0	0.0	0.0	0.05028	0.0	0.0	0.0	0.00129	0.0	0.0	0.02024	0.0	0.03026	0.00204	0.0	0.0	0.00046	0.0	0.0	0.0	0.16429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00299	0.00107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07745	0.0	0.06549	0.02237	0.0	0.00898	67247
Welsh	0.0	0.0	0.0	0.0	0.0	0.0	0.00396	0.02446	0.0	0.24199	0.03056	0.0	0.15091	0.01034	0.05019	0.0	0.00251	0.0	0.0	0.0	0.02844	0.0	0.0	0.0	0.00102	0.0	0.0	0.05313	0.0	0.00011	0.0	0.0	0.0	0.00919	0.0	0.0	0.0	0.16587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07398	0.0	0.04243	0.0	0.08754	0.02208	0.0	2e-05	46241
Danish	0.0	0.0	0.0	0.0	0.0	0.0	0.00296	0.02611	0.0	0.21261	0.02606	0.0	0.1666	0.00306	0.01689	0.0	0.00326	0.0	0.0	0.0	0.02897	0.0	0.0	0.0	0.00111	0.0	0.0	0.04522	0.0	0.00026	0.0	0.0	0.0	0.01358	0.0	7e-05	0.00164	0.1639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11505	2e-05	0.07502	0.0	0.08558	0.01178	0.0	0.00026	121102
German	0.0	0.0	0.0	0.0	0.0	0.0	0.01208	0.01971	0.0	0.19188	0.02871	0.0	0.14839	0.00596	0.00882	0.0	0.00549	0.0	0.0	0.0	0.02497	0.0	0.0	0.0	0.0008	0.0	0.0	0.1066	0.0	1e-05	0.0	0.0	0.0	0.02318	0.0	0.0	0.0	0.15862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.00391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10086	1e-05	0.06468	0.0	0.09141	0.0039	0.0	0.0	4391649
Greek	0.0	0.0	0.0	0.0	0.0	0.0	0.00355	0.02727	0.0	0.17971	0.03257	0.0	0.13307	0.00311	0.01096	0.0	0.0003	0.0	0.0	0.0	0.02871	0.0	0.0	0.0	0.00036	0.0	0.0	0.16325	0.0	9e-05	0.0	0.0	0.0	0.00894	0.0	0.0	0.0	0.19658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00055	0.00152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08505	0.0	0.05101	0.0	0.07093	0.00148	0.0	0.001	74299
English	0.0	0.0	0.0	0.0	0.0	0.0	0.00464	0.02709	0.0	0.2174	0.0307	0.0	0.15568	0.0102	0.02083	0.0	0.02581	0.0	0.0	0.0	0.03066	0.0	0.0	0.0	0.00083	0.0	0.0	0.06838	0.0	0.00212	0.00022	0.0	0.0	0.00609	0.0	0.00049	0.00106	0.13464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014	0.00488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09773	0.0002	0.07296	0.0	0.07974	0.00701	0.0	0.0005	807605
Spanish	0.0	0.0	0.0	0.0	0.0	0.0	0.01323	0.02304	0.0	0.22057	0.01079	0.0	0.18722	0.01042	0.01036	0.0	0.00254	0.0	0.0	0.0	0.02729	0.0	0.0	0.0	0.00068	0.0	0.0	0.11901	0.0	9e-05	0.0	0.0	0.0	0.01758	0.0	2e-05	1e-05	0.10571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3e-05	0.00197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09183	0.0	0.03981	0.0	0.10455	0.01326	0.0	0.0	1256108
CentralSiberianYupik	0.0	0.0	0.0	0.0	0.0	0.0	0.00869	0.00166	0.0	0.06498	0.0	0.0	0.06167	0.00331	0.0	0.0	0.0	0.0	0.0	0.0	0.00083	0.0	0.0	0.0	0.0	0.0	0.0	0.00207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12831	0.0	0.07161	0.0	0.02856	0.51159	0.0	0.0	2416
Estonian	0.0	0.0	0.0	0.0	0.0	0.0	0.00677	0.03446	0.0	0.15153	0.0256	0.0	0.09798	0.0009	0.02706	0.0	0.0107	0.0	0.0	0.0	0.04646	0.0	0.0	0.0	0.00097	0.0	0.0	0.01539	0.0	0.00145	0.0	0.0	0.0	0.01053	0.0	0.00043	2e-05	0.24072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00108	0.01367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14926	1e-05	0.07789	0.0	0.08536	0.00135	0.0	0.00039	554725
Basque	0.0	0.0	0.0	0.0	0.0	0.0	0.00401	0.03376	0.0	0.1878	0.07489	0.0	0.08033	0.00792	0.02466	0.0	0.01161	0.0	0.0	0.0	0.03756	0.0	0.0	0.0	0.00064	0.0	0.0	0.02188	0.0	0.00048	0.0	0.0	0.0	0.01485	0.0	0.0	0.0	0.21515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14296	0.0	0.06511	0.0	0.07159	0.00416	0.0	0.0003	138560
Persian	0.0	0.0	0.0	0.0	0.0	0.0	0.00201	0.0355	0.0	0.23934	0.01984	0.0	0.16856	0.03086	0.02008	0.0	0.04738	0.0	0.0	0.0	0.03979	0.0	0.0	0.0	0.0023	0.0	0.0	0.01749	0.0	0.0	9e-05	0.0	0.0	0.01473	0.0	0.0	0.0	0.16251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07072	0.0	0.04578	0.0	0.07715	0.00522	0.0	0.00029	817016
Finnish	0.0	0.0	0.0	0.0	0.0	0.0	0.00359	0.03338	0.0	0.16528	0.03515	0.0	0.10196	0.0023	0.02587	0.0	0.00623	0.0	0.0	0.0	0.04371	0.0	0.0	0.0	0.00111	0.0	0.0	0.01825	0.0	0.00202	0.0	0.0	0.0	0.01223	0.0	0.00016	0.0	0.26166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00104	0.00295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13361	4e-05	0.08392	0.0	0.05797	0.00673	0.0	0.00085	431765
Faroese	0.0	0.0	0.0	0.0	0.0	0.0	0.00381	0.04752	0.0	0.22993	0.02043	0.0	0.16235	0.01348	0.03367	0.0	0.00912	0.0	0.0	0.0	0.03381	0.0	0.0	0.0	0.00052	0.0	0.0	0.01389	0.0	0.00039	0.0	0.0	0.0	0.00179	0.0	0.0	0.0	0.1109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3e-05	0.00233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13753	0.0	0.08508	0.0	0.08681	0.00494	0.0	0.00166	61928
French	0.0	0.0	0.0	0.0	0.0	0.0	0.0052	0.01912	0.0	0.20622	0.01648	0.00023	0.16	0.01654	0.01144	0.0	9e-05	0.0	0.0	0.0	0.02513	0.0001	0.00053	0.00083	0.00049	0.0	0.0	0.12503	0.0	0.00145	0.00037	0.0	0.0	0.01033	0.0	3e-05	0.0	0.12791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00072	0.00292	0.0	0.0	0.0	0.0	0.0	1e-05	0.0	3e-05	0.0	3e-05	0.09187	2e-05	0.04782	0.0	0.08449	0.04446	0.0	0.00012	1400815
OldFrench	0.0	0.0	0.0	0.0	0.0	0.0	0.00321	0.05008	0.0	0.24196	0.0281	0.0	0.17799	0.02263	0.01324	0.0	1e-05	0.0	0.0	0.0	0.02536	0.0	0.0	0.0	0.00014	0.0	0.0	0.08197	0.0	0.00069	0.00126	0.0	0.0	0.00545	0.0	0.0	0.0	0.15025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08229	0.0	0.08972	0.01799	0.0	0.00531	201956
Irish	0.0	0.0	0.0	0.0	0.0	0.0	0.00327	0.02427	0.0	0.21206	8e-05	0.0	0.16512	0.00184	0.04501	0.0	0.00159	0.0	0.0	0.0	0.0304	0.0	0.0	0.0	0.00043	0.0	0.0	0.06423	0.0	0.0014	0.00034	0.0	0.0	0.00976	0.0	0.00016	0.00105	0.14688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7e-05	0.01482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08273	0.0	0.05279	0.0	0.10068	0.03452	0.0	0.00649	159548
Gaelic	0.0	0.0	0.0	0.0	0.0	0.0	0.00269	0.02997	0.0	0.23377	0.0	0.0	0.15414	0.00621	0.07342	0.0	0.001	0.0	0.0	0.0	0.02974	0.0	0.0	0.0	0.00362	0.0	0.0	0.04907	0.0	0.00459	0.00057	0.0	0.0	0.0125	0.0	0.0	0.0	0.11263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04954	0.00127	0.07329	0.0	0.07029	0.08284	0.0	0.00107	89986
Galician	0.0	0.0	0.0	0.0	0.0	0.0	0.00038	0.02477	0.0	0.24368	0.00749	0.0	0.19073	0.03406	0.01141	0.0	0.00011	0.0	0.0	0.0	0.00494	0.0	0.0	0.0	9e-05	0.0	0.0	0.13792	0.0	3e-05	0.0	0.0	0.0	0.00252	0.0	0.0	4e-05	0.09756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07602	0.0	0.03685	0.0	0.10989	0.0212	0.0	0.0	210774
Gothic	0.0	0.0	0.0	0.0	0.0	0.0	0.01064	0.07683	0.0	0.23342	0.0	0.0	0.171	0.03187	0.03055	0.0	0.0	0.0	0.0	0.0	0.05055	0.0	0.0	0.0	0.00185	0.0	0.0	0.04571	0.0	0.01775	0.00221	0.0	0.0	0.00202	0.0	0.0	0.0	0.17103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00262	0.00126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07279	0.0	0.06979	0.00172	0.0	0.00639	65298
AncientGreek	0.0	0.0	0.0	0.0	0.0	0.0	0.00571	0.05072	0.0	0.19103	0.00024	0.0	0.14746	0.02027	0.02306	0.0	0.0	0.0	0.0	0.0	0.04204	0.0	0.0	0.0	0.00078	0.0	0.0	0.09919	0.0	0.02395	0.00085	0.0	0.0	0.00059	0.0	0.0	0.0	0.21949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00158	0.00075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05228	0.0	0.06304	0.0	0.05192	0.00049	0.0	0.00454	477595
SwissGerman	0.0	0.0	0.0	0.0	0.0	0.0	0.00284	0.01988	0.0	0.2368	0.06019	0.0	0.14764	0.01249	0.01647	0.0	0.00398	0.0	0.0	0.0	0.02328	0.0	0.0	0.0	0.0	0.0	0.0	0.06985	0.0	0.0	0.0	0.0	0.0	0.00568	0.0	0.0	0.0	0.14935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10108	0.0	0.06474	0.0	0.07836	0.00568	0.0	0.0	1761
Guajajára	0.0	0.0	0.0	0.0	0.0	0.0	0.00797	0.0	0.0	0.19139	0.0	0.0	0.18501	0.00638	0.0	0.0	0.00319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02392	0.0	0.10207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13238	0.0	0.09888	0.0	0.13557	0.01276	0.0	0.0	627
MbyáGuaraní	0.0	0.0	0.0	0.0	0.0	0.0	0.00198	0.00403	0.0	0.18399	0.00014	0.0	0.18365	7e-05	0.00014	0.0	0.0211	0.0	0.0	0.0	0.00867	0.0	0.0	0.0	0.0002	0.0	0.0	0.00253	0.0	0.00089	0.00171	0.0	0.0	0.00082	0.0	0.00034	0.00014	0.0797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1452	0.00068	0.05259	0.0	0.09978	0.17907	0.0	0.00055	14642
Manx	0.0	0.0	0.0	0.0	0.0	0.0	0.00193	0.01368	0.0	0.24997	0.0	0.0	0.17891	0.00152	0.06955	0.0	0.00025	0.0	0.0	0.0	0.01245	0.0	0.0	0.0	4e-05	0.0	0.0	0.0537	0.0	0.00049	0.0	0.0	0.0	0.00123	0.0	0.0	0.0	0.09805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8e-05	0.00475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1205	8e-05	0.10223	0.0	0.08675	0.00295	0.0	0.0009	24415
Hebrew	0.0	0.0	0.0	0.0	0.0	0.0	0.00665	0.02515	0.0	0.17308	0.00383	0.0	0.1621	0.00069	0.00646	0.0	0.04734	0.0	0.0	0.0	0.0289	0.0	0.0	0.0	0.00084	0.0	0.0	0.09919	0.0	1e-05	9e-05	0.0	0.0	0.01437	0.0	0.0	0.0	0.13407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0973	0.0	0.04786	0.0	0.09235	0.05811	0.0	0.0	187869
Hindi	0.0	0.0	0.0	0.0	0.0	0.0	0.00022	0.01437	0.0	0.2765	0.04839	0.0	0.21319	0.00564	0.00929	0.0	0.07628	0.0	0.0	0.0	0.01626	0.0	0.0	0.0	0.00017	0.0	0.0	0.01616	0.0	0.00033	0.0007	0.0	0.0	0.00042	0.0	0.0	0.0	0.09419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05223	0.0	0.04636	0.0	0.11712	0.01196	0.0	1e-05	494778
