name	aff	aff:aux	aff:case	aff:dep	aff:mark	aff:subj	appos	cc	clf	comp	comp:aux	comp:cleft	comp:obj	comp:obl	comp:pred	comp:svc	compound	compound:prt	compound:redup	compound:svc	conj	conj:appos	conj:coord	conj:dicto	conj:emb	conj:obj	conj:redup	det	det:num	discourse	dislocated	dislocated:obj	dislocated:subj	flat	flat:foreign	goeswith	list	mod	mod:appos	mod:aux	mod:emph	mod:focus	mod:num	mod:periph	mod:poss	mod:relcl	orphan	parataxis	parataxis:conj	parataxis:coord	parataxis:dicto	parataxis:discourse	parataxis:dislocated	parataxis:insert	parataxis:mod	parataxis:obj	parataxis:obl	parataxis:parenth	punct	reparandum	subj	subj:obj	udep	unk	unk:scrap	vocative	total
Lithuanian	0	0	0	0	0	0	3.86667	-2.14888	0	1.41101	1.31429	0	2.17005	0.11278	1.50847	0	-1.44444	0	0	0	5.05752	0	0	0	4.31579	0	0	-1.44032	0	-3.125	-12.0	0	0	2.6659	0	0	2.0	-1.1965	0	0	0	0	0	0	0	0	6.5	-0.61806	0	0	0	0	0	0	0	0	0	0	3.4595	0	-1.08084	0	-0.00367	0.93506	0	-0.5	0.8913116623591317
Latvian	0	0	0	0	0	0	4.12032	-2.30632	0	1.38622	1.10971	0	1.63329	0.45229	1.07642	0	0.78689	0	0	0	5.19655	0	0	0	4.35978	0	0	-1.34609	0	-1.79712	-6.33333	0	0	1.02644	0	1.0	0	-0.79419	0	0	0	0	0	0	0	0	-0.45598	-1.24983	0	0	0	0	0	0	0	0	0	0	3.37393	-2.375	-0.83914	0	-0.22929	0.82098	0	0.13483	0.8797126747470363
ClassicalChinese	0	0	0	0	0	0	0	-1.42562	0.9395	1.28284	1.36329	0	1.23417	1.74442	2.05182	0	-0.73617	0	0	0	1.95769	0	0	0	1.56452	0	0	-1.13398	0	1.80315	-1.95556	0	0	1.02022	0	0	3.12174	-1.36633	0	0	0	0	0	0	0	0	1.0	2.31216	0	0	0	0	0	0	0	0	0	0	0	0	-1.85668	0	-1.0014	0.57461	0	-1.94872	0.16352728656372842
Moksha	0	0	0	0	0	0	1.94737	-1.94118	0	0.72208	1.09589	0	0.65152	-0.29412	1.0	0	-1.0	0	0	0	4.41667	0	0	0	3.2	0	0	-1.03125	0	-3.0	1.5	0	0	1.0	0	0	6.66667	-0.87789	0	0	0	0	0	0	0	0	2.25	3.73333	0	0	0	0	0	0	0	0	0	0	2.66229	0	-0.62373	0	0.39649	0.8	0	0.5	0.7030873152965661
Makuráp	0	0	0	0	0	0	0	-1.33333	0	-1.2381	-1.0	0	-1.26316	0	0	0	0	0	0	0	1.33333	0	0	0	0	0	0	0	0	0.76923	0	0	0	0	0	0	0	-0.58621	0	0	0	0	0	0	0	0	0	1.92857	0	0	0	0	0	0	0	0	0	0	1.0	0	-0.77778	0	1.0	0.58824	0	0	-0.1691191176470589
Marathi	0	0	0	0	0	0	2.33333	-3.67692	0	-0.96991	-0.96599	0	-0.94702	-1.11905	-1.08451	0	-0.25	0	0	0	4.87368	0	0	0	0	0	0	-1.36283	0	-0.21053	-0.875	0	0	1.5	0	1.0	0	-2.20403	0	0	0	0	0	0	0	0	2.0	5.73333	0	0	0	0	0	0	0	0	0	0	0.33601	0	-2.60649	0	-1.52994	0.66667	0	-2.65517	-0.8676721191429244
Maltese	0	0	0	0	0	0	4.27219	-2.26654	0	1.67923	1.07538	0	1.78049	1.95146	1.23643	0	-0.99535	0	0	0	6.18703	0	0	0	7.09375	0	0	-1.12509	0	-0.91987	-7.5	0	0	1.14952	0	1.0	1.97899	0.45556	0	0	0	0	0	0	0	0	1.5	9.35135	0	0	0	0	0	0	0	0	0	0	9.38761	2.0	-1.64933	0	0.80494	-0.90414	0	-2.65714	1.6779104658997839
Mundurukú	0	0	0	0	0	0	4.16667	1.0	1.0	-1.09901	-1.5	0	-1.09278	-1.0	-1.0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0.375	0	0	0	1.0	0	0	0	-0.20312	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.27586	0	-1.63889	0	-0.16279	1.16667	0	0	-0.4141997633136095
Erzya	0	0	0	0	0	0	3.92381	-1.91379	0	0.72678	1.01071	0	0.68706	0.61404	0.216	0	-0.44144	0	0	0	4.71403	0	0	0	5.11364	0	0	-1.15635	0	-1.59322	-0.5	0	0	1.05556	0	0	0	-1.09393	0	0	0	0	0	0	0	0	0.31034	3.48538	0	0	0	0	0	0	0	0	0	0	2.10458	2.0	-0.41471	0	0.33956	0.92233	0	-1.61194	0.7634736943394095
Low German	0	0	0	0	0	0	2.0	-2.53191	0	1.63941	2.78947	0	1.72043	1.08696	-0.45455	0	2.63636	0	0	0	7.68	0	0	0	8.33333	0	0	-1.26496	0	-3.0	-4.66667	0	0	1.0	0	0	0	0.02073	0	0	0	0	0	0	0	0	0	10.24138	0	0	0	0	0	0	0	0	0	0	4.70701	0	-1.71795	0	-1.5974	-1.88889	0	0	1.2827706038291602
Dutch	0	0	0	0	0	0	2.25799	-2.03385	0	1.94678	3.48102	0	1.79356	1.09259	1.33275	0	1.94881	0	0	0	5.22635	0	0	0	3.76786	0	0	-1.39995	0	0	0	0	0	1.0001	0	0	0	0.0375	0	0	0	0	0	0	0	0	1.22222	4.82073	0	0	0	0	0	0	0	0	0	0	5.64189	0	-2.00675	0	-0.17489	0.48457	0	0	1.2981704103430531
Norwegian	0	0	0	0	0	0	4.42437	-1.92571	0	1.65713	1.51835	0	1.63449	1.14485	2.01896	0	1.18979	0	0	0	5.40437	0	0	0	5.59217	0	0	-1.54474	0	-0.96327	0	0	0	1.01779	0	0	0	0.11452	0	0	0	0	0	0	0	0	1.69336	10.06456	0	0	0	0	0	0	0	0	0	0	6.22482	-2.13518	-0.93219	0	1.22104	-1.63583	0	0	1.530678168231395
Nayini	0	0	0	0	0	0	0	-1.0	0	1.05556	3.0	0	0.94118	0	0	0	-0.66667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	-1.57895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	-2.0	0	-2.71429	0	0	0	-0.1860459302325582
Livvi	0	0	0	0	0	0	3.125	-1.08451	0	0.9638	1.05714	0	0.88816	3.0	1.03226	0	0.0	0	0	0	3.79661	0	0	0	4.5	0	0	-1.0	0	-2.0	0	0	0	1.0	0	2.0	0	-0.63222	0	0	0	0	0	0	0	0	-0.06667	5.34043	0	0	0	0	0	0	0	0	0	0	1.48718	0	-0.59589	0	0.68874	0.61538	0	3.0	0.824480109699769
OldEastSlavic	0	0	0	0	0	0	2.02599	-0.72835	0	0.98983	0.79578	0	1.08837	0.68922	0.32253	0	-1.31481	0	0	0	4.56058	0	0	0	6.33781	0	0	-0.3946	0	-2.58623	-7.13944	0	0	1.12386	0	1.0	0	-0.2885	0	0	0	0	0	0	0	0	0.58858	3.11613	0	0	0	0	0	0	0	0	0	0	3.26581	0	-0.769	0	0.487	0.81645	0	0.57225	0.6412986837926569
OldTurkish	0	0	0	0	0	0	4.0	-2.0	0	-0.45714	-0.75	0	-0.09524	0	-1.33333	0	-1.28571	0	0	0	3.58333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.77778	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0.84146	0	-4.23529	0	-4.0	0	0	3.0	-0.5546227731092438
Naija	0	0	0	0	0	0	0	-2.51317	0	1.80386	1.18372	4.08511	2.04723	1.83885	1.51169	0	1.02251	1.28415	2.15679	2.00851	4.8367	4.36257	5.9384	3.54477	0	3.0	0	-1.36909	-1.69787	-4.22256	-7.26397	0	0	1.04174	1.05294	0	0	-0.99818	2.02083	0	3.04229	0	1.22222	-10.01238	-1.25474	3.0	2.0	4.2705	6.37166	2.33333	3.0	-4.34667	-8.75714	0	0	4.48739	0	4.352	2.40784	0	-1.24457	0	1.0	0.61111	2.0	-3.59447	1.0978600739224136
Polish	0	0	0	0	0	0	2.15321	-2.02288	0	1.31814	-0.08855	0	1.51853	1.04482	1.14558	0	0	0	0	0	4.92642	0	0	0	5.14599	0	0	-1.05246	0	-1.53378	0	0	0	1.11249	0	0	-3.95956	-0.03602	0	0	0	0	0	0	0	0	-0.53571	-2.56404	0	0	0	0	0	0	0	0	0	0	3.39018	0	-1.28129	0	0.49836	0.67973	0	0.6	1.1381217274116928
Portuguese	0	0	0	0	0	0	3.60622	-1.99869	0	1.64198	1.15987	0	1.70004	1.16164	1.41525	0	1.28928	0	0	0	5.92304	0	0	0	4.74061	0	0	-1.12641	0	-5.47134	-2.5	0	0	1.07473	0	1.0	6.45455	0.70966	0	0	0	0	0	0	0	0	2.89474	3.13316	0	0	0	0	0	0	0	0	0	0	6.11052	-1.0	-2.67797	0	1.17523	0.51578	0	-0.82353	1.4828347232087324
FrisianDutch	0	0	0	0	0	0	1.60417	-2.19626	0	1.70595	3.07792	0	1.43405	2.65625	2.22785	0	1.42308	0	0	0	3.96226	0	0	0	0	0	0	-1.3142	0	0.30653	-3.125	0	0	1.0	0	1.16667	3.0	-0.16547	0	0	0	0	0	0	0	0	4.55556	3.7619	0	0	0	0	0	0	0	0	0	0	0	-1.7037	-0.94648	0	0.33217	0.30233	0	1.66667	0.6164541400815542
HindiEnglish	0	0	0	0	0	0	-1.41667	-3.33469	0	0.29429	-0.56668	0	0.60877	-0.0083	0.51528	0	-0.9929	0	0	0	5.47386	0	0	0	4.0	0	0	-1.55271	0	5.98527	0	0	0	1.0	0	0	0	-0.65619	0	0	0	0	0	0	0	0	2.61111	8.12	0	0	0	0	0	0	0	0	0	0	4.44574	0	-2.4827	0	-0.89214	-1.58667	0	-3.16	0.24894134824667472
TurkishGerman	0	0	0	0	0	0	2.84848	-3.09993	0	1.08032	2.70104	0	0.80379	1.43777	0.83001	0	0.31781	0	0	0	5.6973	0	0	0	5.18577	0	0	-1.18813	0	-1.88598	2.85841	0	0	1.03509	0	0	0	-0.60364	0	0	0	0	0	0	0	0	0.52174	6.57895	0	0	0	0	0	0	0	0	0	0	6.28429	-2.85263	-1.27999	0	-1.72931	-0.56657	0	-0.7551	0.7158798685405613
K'iche'	0	0	0	0	0	0	1.63158	-1.63415	-1.0	1.24845	-0.14091	0	1.50328	1.9	-1.0	0	1.0678	0	0	0	4.21622	0	0	0	2.0	0	0	-1.10552	0	-0.68	-1.28571	0	0	1.05882	0	1.0	0	0.31575	0	0	0	0	0	0	0	0	0	5.5567	0	0	0	0	0	0	0	0	0	0	4.0433	0	0.92194	0	1.45104	0.89712	0	1.53846	1.2266291777954954
Romanian	0	0	0	0	0	0	4.05623	-2.70186	2.0	1.08848	0.95833	0	1.23572	0.06833	1.1168	0	0.53518	0	0	0	6.13314	0	0	0	7.2211	0	0	-0.74609	0	-2.89636	0	0	0	1.03907	0	1.12712	3.63636	0.73749	0	0	0	0	0	0	0	0	0.80543	6.39173	0	0	0	0	0	0	0	0	0	0	5.0947	6.0	-1.60246	0	0.96753	-0.21951	0	-1.73423	1.356549497061378
Sanskrit	0	0	0	0	0	0	1.57031	0.26158	0	-0.94335	-0.38095	0	-0.85919	-0.96489	-1.33127	0	-1.26829	0	0	0	2.29692	0	0	0	1.85507	0	0	-1.52304	0	-1.30801	-4.0	0	0	1.27517	0	0	0	-1.18638	0	0	0	0	0	0	0	0	-0.71138	3.35981	0	0	0	0	0	0	0	0	0	0	2.91282	0	-1.512	0	-1.52358	0.93103	0	-1.08971	-0.8347014208866014
Slovak	0	0	0	0	0	0	3.58983	-1.90917	0	0.98254	0.61057	0	1.17702	0.11372	1.15889	0	-2.4	0	0	0	4.45398	0	0	0	3.41176	0	0	-1.22436	0	-1.30435	0	0	0	1.23232	0	0	0	-0.32	0	0	0	0	0	0	0	0	3.07812	3.52308	0	0	0	0	0	0	0	0	0	0	3.47397	0	-0.71795	0	0.03244	-0.54693	0	1.58824	0.9355324848293669
Slovenian	0	0	0	0	0	0	2.85833	-2.01493	0	1.42668	2.09978	0	1.25368	-1.05504	1.9586	0	0	0	0	0	4.36651	0	0	0	4.64474	0	0	-1.30838	0	-0.8446	0.22807	0	0	1.00583	0	1.16667	0	-0.29858	0	0	0	0	0	0	0	0	-0.90244	7.67905	0	0	0	0	0	0	0	0	0	0	5.16692	-2.37408	-0.2543	0	-0.00805	-1.75071	0	-0.3125	1.190790460627567
NorthSami	0	0	0	0	0	0	2.25	1.21125	0	1.14512	1.38199	0	0.91685	1.57143	1.53411	0	-2.25	0	0	0	3.416	0	0	0	2.35484	0	0	-0.88128	0	0.73704	0	0	0	0.97674	0	0	0	0.04439	0	0	0	0	0	0	0	0	0	6.26852	0	0	0	0	0	0	0	0	0	0	4.61115	0	-0.51659	0	1.45987	1.66667	0	-1.1875	1.3721296161221714
SkoltSami	0	0	0	0	0	0	2.57143	-2.26389	0	0.64124	1.21739	0	0.46753	0.5	0.67391	0	0	0	0	0	3.65233	0	0	0	3.51282	0	0	-1.07895	0	-2.0	-1.0	0	0	-0.5	0	1.0	0	-0.96416	0	0	0	0	0	0	0	0	1.0	5.22222	0	0	0	0	0	0	0	0	0	0	2.68033	-2.55556	-1.10667	0	0.08642	0.5625	0	-1.125	0.8368873149309913
Soi	0	0	0	0	0	0	0	0	0	0.5	2.0	0	0.36364	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	-2.07143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	-1.5	0	-2.8	0	0	0	-0.47457593220338984
Albanian	0	0	0	0	0	0	4.0	-1.30556	0	1.18049	1.0	0	1.29487	0.91667	0.6	0	1.0	0	0	0	3.52381	0	0	0	0	0	0	-0.99275	0	0	0	0	0	1.0	0	0	0	1.06701	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	7.58824	0	-1.85714	0	0.84211	-0.5	0	0	1.1630754170571698
Serbian	0	0	0	0	0	0	3.26584	-1.60586	0	1.45686	1.1708	0	1.49386	1.56731	1.73154	0	-2.0	0	0	0	4.93251	0	0	0	4.0	0	0	-1.29024	0	-2.68802	0	0	0	1.27907	0	0	5.72727	-0.01035	0	0	0	0	0	0	0	0	1.2093	8.87408	0	0	0	0	0	0	0	0	0	0	6.05664	0	-1.41299	0	0.9747	-0.70301	0	-3.0	1.4614246080486004
Swedish	0	0	0	0	0	0	5.09853	-1.82083	0	1.80285	1.77934	0	1.78499	2.12924	1.88978	0	1.13584	0	0	0	5.04868	0	0	0	4.74537	0	0	-1.62972	0	-2.71429	-2.07713	0	0	0.99608	0	0	2.2	-0.11272	0	0	0	0	0	0	0	0	2.52941	11.79445	0	0	0	0	0	0	0	0	0	0	7.3248	-12.25	-0.98994	0	1.35667	0.26085	0	0.68478	1.5962951757742265
SwedishSign	0	0	0	0	0	0	2.33333	-1.85714	1.11111	1.06383	1.12	0	0.96992	1.93333	0.93333	0	0.96842	0	0	0	2.10798	0	0	0	2.0	0	0	-0.20312	0	1.5	0	0	0	1.5	0	0	0	0.35519	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	-0.63462	0	0.68852	-0.05556	0	1.0	0.9620464759036144
Tamil	0	0	0	0	0	0	0	-0.13333	0	-1.69008	-1.01297	0	-1.76522	-3.50538	-8.33333	0	0.85714	0	0	0	3.93776	0	0	0	2.66667	0	0	-1.02381	0	0	0	0	0	0	0	0	0	-2.10636	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	-0.7751	0	-2.95876	0	-3.27434	-2.5	0	-2.0	-1.8359677564867285
Telugu	0	0	0	0	0	0	1.0	-0.92308	2.0	-1.50815	0	0	-1.42492	-2.3	0	0	-1.03046	0	0	0	1.94231	0	0	0	0	0	0	-0.98065	0	0.0	-3.0	0	0	1.0	0	0	-3.0	-1.3942	0	0	0	0	0	0	0	0	-1.0	1.28571	0	0	0	0	0	0	0	0	0	0	0.82116	0	-2.04113	0	-1.62356	1.0	0	-1.30769	-0.9363188642942278
Thai	0	0	0	0	0	0	1.59669	-2.55399	2.89879	1.04239	0.42913	0	1.05157	2.38049	1.09731	0	1.45073	0	0	0	5.67976	0	0	0	4.0	0	0	0.6707	0	5.31034	-2.5	0	0	1.20316	0	1.0	0	1.60915	0	0	0	0	0	0	0	0	0	10.2	0	0	0	0	0	0	0	0	0	0	2.12132	-4.0	-3.01953	0	1.43875	1.23364	0	-4.0	1.0108211192299585
Tagalog	0	0	0	0	0	0	0	-1.54545	0	1.00635	2.0	0	0.98384	2.5	1.0	0	0.09091	0	0	0	3.33333	0	0	0	0	0	0	-1.30556	0	1.5	0	0	0	1.0	0	0	0	0.20918	0	0	0	0	0	0	0	0	0	5.18182	0	0	0	0	0	0	0	0	0	0	5.17949	0	1.74286	0	1.86335	1.07143	0	0.0	1.5475647119249665
Tupinambá	0	0	0	0	0	0	2.5	2.0	0	-0.98578	-1.0	0	-1.10891	3.5	1.66667	0	-1.0	0	0	0	2.51282	0	0	0	2.5	0	0	-1.0	0	0.2549	0	0	0	0	0	0	0	-0.36441	0	0	0	0	0	0	0	0	0	5.0	0	0	0	0	0	0	0	0	0	0	2.17625	0	-0.73846	0	0.63107	1.59574	0	0	0.36662346254927725
Turkish	0	0	0	0	0	0	3.10335	-2.73743	-1.46193	-1.53711	-0.99348	0	-1.58256	-1.93235	-1.22457	0	-0.45197	0	0	0	3.98086	0	0	0	3.38448	0	0	-1.16594	0	-3.71348	3.49333	0	0	1.09388	0	1.0	1.40394	-1.87894	0	0	0	0	0	0	0	0	-1.64407	-3.97095	0	0	0	0	0	0	0	0	0	0	0.2548	-5.0	-3.66425	0	-2.77243	0.17286	0	-1.83133	-1.3565476110405879
Uyghur	0	0	0	0	0	0	-1.656	-5.33185	0	-1.41605	-0.86503	0	-1.61616	-1.84211	-1.00156	0	-1.17129	0	0	0	3.83803	0	0	0	2.18182	0	0	-1.26551	0	-5.88048	-1.92308	0	0	1.40741	0	2.0	0	-2.355	0	0	0	0	0	0	0	0	3.75	-7.95309	0	0	0	0	0	0	0	0	0	0	0.9365	-4.0	-4.6386	0	-3.00323	-0.82212	0	-3.71698	-1.6681604777862886
Ukrainian	0	0	0	0	0	0	3.73647	-2.43932	0	1.39667	0.57312	0	1.45222	0.66808	0.88556	0	-0.16252	0	0	0	5.17187	0	0	0	4.52521	0	0	-1.2549	0	-1.41225	2.36842	0	0	1.75585	0	1.0	5.0	-0.12421	0	0	0	0	0	0	0	0	-0.06641	6.84784	0	0	0	0	0	0	0	0	0	0	3.00662	-8.0	-1.61958	0	0.14775	0.46778	0	-1.06863	1.0873815512189446
Urdu	0	0	0	0	0	0	0	-6.43587	0	-0.52996	-0.94591	0	-0.27315	-5.34168	-1.48962	0	-1.38837	0	0	0	7.1448	0	0	0	6.01786	0	0	-1.16057	0	0	2.67733	0	0	1.0	0	0	0	-2.16711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00546	0	-7.35207	0	-4.27062	0.92383	0	-7.06667	-1.2157517198379855
Urubú-Kaapor	0	0	0	0	0	0	0	-4.0	0	-0.98214	-1.4	0	-0.94	-1.0	0	0	1.0	0	0	0	4.0	0	0	0	0	0	0	4.0	0	1.47619	0	0	0	0	0	0	0	-0.82353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	-1.96226	0	-0.5	0	0	0	-0.8425517021276597
Vietnamese	0	0	0	0	0	0	3.46429	-1.3568	0	1.46918	0.70068	0	1.36501	2.72417	1.50321	0	0.67636	0	0	0	3.96176	0	0	0	3.45455	0	0	-0.03179	0	0.08497	0	0	0	0	0	0	5.0	-0.53486	0	0	0	0	0	0	0	0	0	6.25828	0	0	0	0	0	0	0	0	0	0	4.7693	0	-2.35448	0	-0.05812	1.23514	0	-3.0	1.1863555667760668
Warlpiri	0	0	0	0	0	0	0	0	0	0.36283	1.7	0	-0.82353	-0.16667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.58929	0	-0.76786	0	-0.26667	0	0	0	0.7747982573726542
Wolof	0	0	0	0	0	0	4.08389	-2.22385	0	1.12621	0.80885	0	1.26165	1.52193	0.20706	0	0.92837	0	0	0	4.98615	0	0	0	4.0	0	0	0.29955	0	-3.48936	-5.39787	0	0	1.00813	0	0	0	0.90345	0	0	0	0	0	0	0	0	1.0	8.74757	0	0	0	0	0	0	0	0	0	0	4.85448	0	-1.65828	0	0.8756	0.96172	0	0	1.166357296687556
Kangri	0	0	0	0	0	0	0	-2.45833	0	-0.90733	-0.84	0	-0.85646	-1.2	-1.38571	0	-1.10063	0	0	0	3.17391	0	0	0	0	0	0	-1.30435	0	-2.66667	0	0	0	0	0	0	0	-2.18079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59677	0	-4.35268	0	-2.7603	0.08602	0	0	-1.1943036147846728
Yoruba	0	0	0	0	0	0	5.0	-1.46857	0	1.4408	1.08571	0	1.46648	2.86842	0.88889	0	1.77885	0	0	0	5.7904	0	0	0	5.57895	0	0	-0.42857	0	0.0	0	0	0	1.18182	0	1.0	0	0.77287	0	0	0	0	0	0	0	0	1.0	12.14062	0	0	0	0	0	0	0	0	0	0	4.27828	0	-1.9585	0	1.57447	-0.28295	0	-5.4	1.4150525327852808
Cantonese	0	0	0	0	0	0	3.12766	-2.31646	1.00472	2.0787	0.93365	0	2.15008	4.04255	2.72321	0	-0.03023	0	0	0	4.28832	0	0	0	2.78947	0	0	-1.86742	0	1.54393	-5.26667	0	0	1.0	0	0	0	-2.4303	0	0	0	0	0	0	0	0	0	10.45455	0	0	0	0	0	0	0	0	0	0	3.62587	-5.02439	-2.2469	0	-2.9955	1.24607	0	-3.51562	1.0281478222222222
Chinese	0	0	0	0	0	0	2.67433	-2.1846	-2.38822	2.05781	0.73301	0	2.21302	-3.2874	4.41085	0	-1.05685	0	0	0	3.56386	0	0	0	2.78528	0	0	-1.55005	0	3.51104	2.69333	0	0	1.18585	0	0	0	-2.61037	0	0	0	0	0	0	0	0	2.5	14.29872	0	0	0	0	0	0	0	0	0	0	3.38355	0.07692	-3.85638	0	-3.75628	1.03119	0	-4.38462	0.40652033335898474
Czech	0	0	0	0	0	0	4.43681	-1.90652	0	1.30149	1.93158	0	1.45511	0.15377	1.49479	0	0.69316	0	0	0	5.23836	0	0	0	4.92392	0	0	-1.28112	0	-1.47368	0	0	0	1.39413	0	0	0	-0.02651	0	0	0	0	0	0	0	0	7.3625	3.57874	0	0	0	0	0	0	0	0	0	0	4.839	0	-0.88885	0	0.07573	0.08136	0	-1.39234	1.2535743888818551
German	0	0	0	0	0	0	2.57245	-2.26338	0	1.86237	4.80691	0	1.27805	2.64919	1.57697	0	6.06131	0	0	0	5.02483	0	0	0	4.05269	0	0	-1.40049	0	-0.64516	0	0	0	1.02826	0	1.5	0	0.13132	0	0	0	0	0	0	0	0	1.7191	12.11204	0	0	0	0	0	0	0	0	0	0	5.42063	-1.0	-1.67906	0	-1.29453	-2.54159	0	2.52381	1.1157278685067955
Japanese	0	0	0	0	0	0	4.41176	-19.27169	0	-1.08829	-0.89991	0	-1.14872	-2.57003	-0.86255	0	-1.12405	0	0	0	0	0	0	0	0	0	0	-1.27222	0	-4.31991	-13.67869	0	0	0	0	0	0	-5.51759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.90537	-2.05882	-6.76476	0	-4.08885	-0.47563	0	0	-1.7776361868332395
Russian	0	0	0	0	0	0	2.37635	-2.57143	0	1.4952	0.84299	0	1.60777	0.38945	0.78324	0	-1.37546	0	0	0	5.13075	0	0	0	4.9772	0	0	-1.16695	0	0.00912	-4.32609	0	0	1.15046	0	1.06227	6.418	-0.24267	0	0	0	0	0	0	0	0	0.46159	1.74566	0	0	0	0	0	0	0	0	0	0	3.34487	0.46667	-1.45311	0	-0.08526	1.00582	0	-1.47692	1.0460126961349652
Icelandic	0	0	0	0	0	0	2.18292	-1.58218	0	1.56521	1.45811	0	1.64121	2.2431	0.8657	0	0.51139	0	0	0	7.66038	0	0	0	6.23097	0	0	-1.00149	0	-2.52951	-11.33333	0	0	1.09555	0	0	0	0.68389	0	0	0	0	0	0	0	0	0	6.52375	0	0	0	0	0	0	0	0	0	0	1.51657	0	-0.31415	0	1.88899	1.16708	0	0.05943	1.3777700387811092
